timestamp,value
2018-06-13 21:34:00,10694
2018-06-13 21:35:00,10657
2018-06-13 21:36:00,10997
2018-06-13 21:37:00,10876
2018-06-13 21:38:00,10793
2018-06-13 21:39:00,10855
2018-06-13 21:40:00,11260
2018-06-13 21:41:00,10989
2018-06-13 21:42:00,11005
2018-06-13 21:43:00,11001
2018-06-13 21:44:00,11129
2018-06-13 21:45:00,11116
2018-06-13 21:46:00,11071
2018-06-13 21:47:00,10899
2018-06-13 21:48:00,10947
2018-06-13 21:49:00,11057
2018-06-13 21:50:00,11068
2018-06-13 21:51:00,10948
2018-06-13 21:52:00,10903
2018-06-13 21:53:00,10825
2018-06-13 21:54:00,10774
2018-06-13 21:55:00,11054
2018-06-13 21:56:00,10767
2018-06-13 21:57:00,10708
2018-06-13 21:58:00,10658
2018-06-13 21:59:00,10804
2018-06-13 22:00:00,10712
2018-06-13 22:01:00,10868
2018-06-13 22:02:00,10628
2018-06-13 22:03:00,10256
2018-06-13 22:04:00,10390
2018-06-13 22:05:00,10336
2018-06-13 22:06:00,10691
2018-06-13 22:07:00,10604
2018-06-13 22:08:00,10411
2018-06-13 22:09:00,10509
2018-06-13 22:10:00,10488
2018-06-13 22:11:00,10532
2018-06-13 22:12:00,10649
2018-06-13 22:13:00,10611
2018-06-13 22:14:00,10691
2018-06-13 22:15:00,10701
2018-06-13 22:16:00,10659
2018-06-13 22:17:00,10927
2018-06-13 22:18:00,11010
2018-06-13 22:19:00,10857
2018-06-13 22:20:00,10841
2018-06-13 22:21:00,10520
2018-06-13 22:22:00,10710
2018-06-13 22:23:00,10549
2018-06-13 22:24:00,10735
2018-06-13 22:25:00,10458
2018-06-13 22:26:00,10415
2018-06-13 22:27:00,10533
2018-06-13 22:28:00,10820
2018-06-13 22:29:00,10815
2018-06-13 22:30:00,10702
2018-06-13 22:31:00,10525
2018-06-13 22:32:00,10671
2018-06-13 22:33:00,10697
2018-06-13 22:34:00,10678
2018-06-13 22:35:00,10660
2018-06-13 22:36:00,10405
2018-06-13 22:37:00,10556
2018-06-13 22:38:00,10668
2018-06-13 22:39:00,10716
2018-06-13 22:40:00,10814
2018-06-13 22:41:00,10605
2018-06-13 22:42:00,10467
2018-06-13 22:43:00,10652
2018-06-13 22:44:00,10781
2018-06-13 22:45:00,10845
2018-06-13 22:46:00,10905
2018-06-13 22:47:00,10718
2018-06-13 22:48:00,10546
2018-06-13 22:49:00,10738
2018-06-13 22:50:00,10966
2018-06-13 22:51:00,10878
2018-06-13 22:52:00,10490
2018-06-13 22:53:00,10570
2018-06-13 22:54:00,10770
2018-06-13 22:55:00,10657
2018-06-13 22:56:00,10918
2018-06-13 22:57:00,10643
2018-06-13 22:58:00,10420
2018-06-13 22:59:00,10896
2018-06-13 23:00:00,10592
2018-06-13 23:01:00,10408
2018-06-13 23:02:00,10556
2018-06-13 23:03:00,10667
2018-06-13 23:04:00,10742
2018-06-13 23:05:00,10557
2018-06-13 23:06:00,10307
2018-06-13 23:07:00,10416
2018-06-13 23:08:00,11165
2018-06-13 23:09:00,10320
2018-06-13 23:10:00,10486
2018-06-13 23:11:00,10633
2018-06-13 23:12:00,10523
2018-06-13 23:13:00,10527
2018-06-13 23:14:00,10634
2018-06-13 23:15:00,10586
2018-06-13 23:16:00,10918
2018-06-13 23:17:00,10718
2018-06-13 23:18:00,11064
2018-06-13 23:19:00,10766
2018-06-13 23:20:00,10856
2018-06-13 23:21:00,10668
2018-06-13 23:22:00,10746
2018-06-13 23:23:00,10638
2018-06-13 23:24:00,10723
2018-06-13 23:25:00,10772
2018-06-13 23:26:00,10724
2018-06-13 23:27:00,10700
2018-06-13 23:28:00,10775
2018-06-13 23:29:00,10929
2018-06-13 23:30:00,10894
2018-06-13 23:31:00,10642
2018-06-13 23:32:00,10944
2018-06-13 23:33:00,11006
2018-06-13 23:34:00,10574
2018-06-13 23:35:00,10594
2018-06-13 23:36:00,10533
2018-06-13 23:37:00,10653
2018-06-13 23:38:00,10721
2018-06-13 23:39:00,10722
2018-06-13 23:40:00,11047
2018-06-13 23:41:00,10704
2018-06-13 23:42:00,10644
2018-06-13 23:43:00,10774
2018-06-13 23:44:00,10845
2018-06-13 23:45:00,10708
2018-06-13 23:46:00,10827
2018-06-13 23:47:00,10876
2018-06-13 23:48:00,10539
2018-06-13 23:49:00,10535
2018-06-13 23:50:00,10561
2018-06-13 23:51:00,10464
2018-06-13 23:52:00,10534
2018-06-13 23:53:00,10532
2018-06-13 23:54:00,10417
2018-06-13 23:55:00,10375
2018-06-13 23:56:00,10444
2018-06-13 23:57:00,10257
2018-06-13 23:58:00,10579
2018-06-13 23:59:00,10392
2018-06-14 00:00:00,10538
2018-06-14 00:01:00,10538
2018-06-14 00:02:00,10736
2018-06-14 00:03:00,10418
2018-06-14 00:04:00,10462
2018-06-14 00:05:00,10574
2018-06-14 00:06:00,10416
2018-06-14 00:07:00,10379
2018-06-14 00:08:00,10598
2018-06-14 00:09:00,10530
2018-06-14 00:10:00,10597
2018-06-14 00:11:00,10789
2018-06-14 00:12:00,10949
2018-06-14 00:13:00,11002
2018-06-14 00:14:00,10881
2018-06-14 00:15:00,11021
2018-06-14 00:16:00,10832
2018-06-14 00:17:00,11033
2018-06-14 00:18:00,11069
2018-06-14 00:19:00,11221
2018-06-14 00:20:00,11241
2018-06-14 00:21:00,11028
2018-06-14 00:22:00,10964
2018-06-14 00:23:00,10719
2018-06-14 00:24:00,10986
2018-06-14 00:25:00,11059
2018-06-14 00:26:00,10748
2018-06-14 00:27:00,11010
2018-06-14 00:28:00,11154
2018-06-14 00:29:00,11237
2018-06-14 00:30:00,10979
2018-06-14 00:31:00,11151
2018-06-14 00:32:00,11040
2018-06-14 00:33:00,10933
2018-06-14 00:34:00,11159
2018-06-14 00:35:00,10994
2018-06-14 00:36:00,11056
2018-06-14 00:37:00,11181
2018-06-14 00:38:00,10952
2018-06-14 00:39:00,10964
2018-06-14 00:40:00,10498
2018-06-14 00:41:00,11591
2018-06-14 00:42:00,11540
2018-06-14 00:43:00,11452
2018-06-14 00:44:00,11472
2018-06-14 00:45:00,11280
2018-06-14 00:46:00,11166
2018-06-14 00:47:00,11116
2018-06-14 00:48:00,11180
2018-06-14 00:49:00,11115
2018-06-14 00:50:00,11305
2018-06-14 00:51:00,11266
2018-06-14 00:52:00,10914
2018-06-14 00:53:00,11041
2018-06-14 00:54:00,10950
2018-06-14 00:55:00,10894
2018-06-14 00:56:00,11010
2018-06-14 00:57:00,10769
2018-06-14 00:58:00,10968
2018-06-14 00:59:00,10907
2018-06-14 01:00:00,10946
2018-06-14 01:01:00,10981
2018-06-14 01:02:00,10663
2018-06-14 01:03:00,10694
2018-06-14 01:04:00,10785
2018-06-14 01:05:00,10704
2018-06-14 01:06:00,10739
2018-06-14 01:07:00,10933
2018-06-14 01:08:00,10771
2018-06-14 01:09:00,10792
2018-06-14 01:10:00,10858
2018-06-14 01:11:00,10876
2018-06-14 01:12:00,11042
2018-06-14 01:13:00,11230
2018-06-14 01:14:00,11193
2018-06-14 01:15:00,11053
2018-06-14 01:16:00,11011
2018-06-14 01:17:00,11239
2018-06-14 01:18:00,11323
2018-06-14 01:19:00,11203
2018-06-14 01:20:00,11291
2018-06-14 01:21:00,10862
2018-06-14 01:22:00,10947
2018-06-14 01:23:00,10955
2018-06-14 01:24:00,10898
2018-06-14 01:25:00,10863
2018-06-14 01:26:00,11016
2018-06-14 01:27:00,11291
2018-06-14 01:28:00,11316
2018-06-14 01:29:00,11230
2018-06-14 01:30:00,11241
2018-06-14 01:31:00,11235
2018-06-14 01:32:00,10964
2018-06-14 01:33:00,11000
2018-06-14 01:34:00,10926
2018-06-14 01:35:00,10971
2018-06-14 01:36:00,11026
2018-06-14 01:37:00,10893
2018-06-14 01:38:00,11032
2018-06-14 01:39:00,10966
2018-06-14 01:40:00,11251
2018-06-14 01:41:00,10968
2018-06-14 01:42:00,10955
2018-06-14 01:43:00,11091
2018-06-14 01:44:00,10955
2018-06-14 01:45:00,10934
2018-06-14 01:46:00,10996
2018-06-14 01:47:00,11136
2018-06-14 01:48:00,11049
2018-06-14 01:49:00,11135
2018-06-14 01:50:00,10994
2018-06-14 01:51:00,10963
2018-06-14 01:52:00,10867
2018-06-14 01:53:00,10960
2018-06-14 01:54:00,10931
2018-06-14 01:55:00,10772
2018-06-14 01:56:00,10767
2018-06-14 01:57:00,10746
2018-06-14 01:58:00,10859
2018-06-14 01:59:00,10678
2018-06-14 02:00:00,10824
2018-06-14 02:01:00,10720
2018-06-14 02:02:00,10663
2018-06-14 02:03:00,10788
2018-06-14 02:04:00,10701
2018-06-14 02:05:00,10620
2018-06-14 02:06:00,10551
2018-06-14 02:07:00,10543
2018-06-14 02:08:00,10498
2018-06-14 02:09:00,10969
2018-06-14 02:10:00,10346
2018-06-14 02:11:00,10423
2018-06-14 02:12:00,10399
2018-06-14 02:13:00,10642
2018-06-14 02:14:00,10634
2018-06-14 02:15:00,10695
2018-06-14 02:16:00,10690
2018-06-14 02:17:00,10624
2018-06-14 02:18:00,10841
2018-06-14 02:19:00,10713
2018-06-14 02:20:00,10720
2018-06-14 02:21:00,10513
2018-06-14 02:22:00,10353
2018-06-14 02:23:00,10370
2018-06-14 02:24:00,10349
2018-06-14 02:25:00,10395
2018-06-14 02:26:00,10432
2018-06-14 02:27:00,10500
2018-06-14 02:28:00,10525
2018-06-14 02:29:00,10428
2018-06-14 02:30:00,10499
2018-06-14 02:31:00,10375
2018-06-14 02:32:00,10414
2018-06-14 02:33:00,10200
2018-06-14 02:34:00,10084
2018-06-14 02:35:00,10058
2018-06-14 02:36:00,10019
2018-06-14 02:37:00,10043
2018-06-14 02:38:00,9907
2018-06-14 02:39:00,9925
2018-06-14 02:40:00,10015
2018-06-14 02:41:00,9877
2018-06-14 02:42:00,9923
2018-06-14 02:43:00,10149
2018-06-14 02:44:00,10060
2018-06-14 02:45:00,9967
2018-06-14 02:46:00,9885
2018-06-14 02:47:00,9668
2018-06-14 02:48:00,9785
2018-06-14 02:49:00,9851
2018-06-14 02:50:00,9821
2018-06-14 02:51:00,9415
2018-06-14 02:52:00,9525
2018-06-14 02:53:00,9556
2018-06-14 02:54:00,9603
2018-06-14 02:55:00,9619
2018-06-14 02:56:00,9323
2018-06-14 02:57:00,9249
2018-06-14 02:58:00,9322
2018-06-14 02:59:00,9427
2018-06-14 03:00:00,9383
2018-06-14 03:01:00,9296
2018-06-14 03:02:00,9232
2018-06-14 03:03:00,9178
2018-06-14 03:04:00,9154
2018-06-14 03:05:00,9029
2018-06-14 03:06:00,9050
2018-06-14 03:07:00,8898
2018-06-14 03:08:00,8881
2018-06-14 03:09:00,8903
2018-06-14 03:10:00,8975
2018-06-14 03:11:00,8946
2018-06-14 03:12:00,8921
2018-06-14 03:13:00,8900
2018-06-14 03:14:00,9045
2018-06-14 03:15:00,8946
2018-06-14 03:16:00,9002
2018-06-14 03:17:00,8829
2018-06-14 03:18:00,8895
2018-06-14 03:19:00,8821
2018-06-14 03:20:00,8747
2018-06-14 03:21:00,8763
2018-06-14 03:22:00,8583
2018-06-14 03:23:00,8584
2018-06-14 03:24:00,8632
2018-06-14 03:25:00,8315
2018-06-14 03:26:00,8440
2018-06-14 03:27:00,8301
2018-06-14 03:28:00,8391
2018-06-14 03:29:00,8494
2018-06-14 03:30:00,8317
2018-06-14 03:31:00,8231
2018-06-14 03:32:00,8455
2018-06-14 03:33:00,8203
2018-06-14 03:34:00,8168
2018-06-14 03:35:00,8134
2018-06-14 03:36:00,7856
2018-06-14 03:37:00,7952
2018-06-14 03:38:00,7892
2018-06-14 03:39:00,7810
2018-06-14 03:40:00,7918
2018-06-14 03:41:00,7956
2018-06-14 03:42:00,8052
2018-06-14 03:43:00,7959
2018-06-14 03:44:00,8004
2018-06-14 03:45:00,7887
2018-06-14 03:46:00,7731
2018-06-14 03:47:00,7670
2018-06-14 03:48:00,7632
2018-06-14 03:49:00,7662
2018-06-14 03:50:00,7589
2018-06-14 03:51:00,7426
2018-06-14 03:52:00,7349
2018-06-14 03:53:00,7339
2018-06-14 03:54:00,7439
2018-06-14 03:55:00,7466
2018-06-14 03:56:00,7437
2018-06-14 03:57:00,7357
2018-06-14 03:58:00,7443
2018-06-14 03:59:00,7411
2018-06-14 04:00:00,7435
2018-06-14 04:01:00,7172
2018-06-14 04:02:00,7147
2018-06-14 04:03:00,6906
2018-06-14 04:04:00,7030
2018-06-14 04:05:00,7084
2018-06-14 04:06:00,6668
2018-06-14 04:07:00,6714
2018-06-14 04:08:00,6855
2018-06-14 04:09:00,6661
2018-06-14 04:10:00,7055
2018-06-14 04:11:00,6902
2018-06-14 04:12:00,6917
2018-06-14 04:13:00,6745
2018-06-14 04:14:00,6822
2018-06-14 04:15:00,6822
2018-06-14 04:16:00,6626
2018-06-14 04:17:00,6721
2018-06-14 04:18:00,6565
2018-06-14 04:19:00,6546
2018-06-14 04:20:00,6498
2018-06-14 04:21:00,6411
2018-06-14 04:22:00,6399
2018-06-14 04:23:00,6203
2018-06-14 04:24:00,6402
2018-06-14 04:25:00,6221
2018-06-14 04:26:00,6348
2018-06-14 04:27:00,6287
2018-06-14 04:28:00,6641
2018-06-14 04:29:00,6378
2018-06-14 04:30:00,6248
2018-06-14 04:31:00,6194
2018-06-14 04:32:00,6187
2018-06-14 04:33:00,6186
2018-06-14 04:34:00,6070
2018-06-14 04:35:00,5896
2018-06-14 04:36:00,5689
2018-06-14 04:37:00,5756
2018-06-14 04:38:00,5922
2018-06-14 04:39:00,5827
2018-06-14 04:40:00,5890
2018-06-14 04:41:00,5831
2018-06-14 04:42:00,5808
2018-06-14 04:43:00,5901
2018-06-14 04:44:00,5948
2018-06-14 04:45:00,5798
2018-06-14 04:46:00,5677
2018-06-14 04:47:00,5389
2018-06-14 04:48:00,5460
2018-06-14 04:49:00,5660
2018-06-14 04:50:00,5556
2018-06-14 04:51:00,5397
2018-06-14 04:52:00,5387
2018-06-14 04:53:00,5579
2018-06-14 04:54:00,5405
2018-06-14 04:55:00,5397
2018-06-14 04:56:00,5378
2018-06-14 04:57:00,5338
2018-06-14 04:58:00,5496
2018-06-14 04:59:00,5429
2018-06-14 05:00:00,5389
2018-06-14 05:01:00,5327
2018-06-14 05:02:00,5223
2018-06-14 05:03:00,5153
2018-06-14 05:04:00,5078
2018-06-14 05:05:00,5065
2018-06-14 05:06:00,4850
2018-06-14 05:07:00,4951
2018-06-14 05:08:00,5070
2018-06-14 05:09:00,5034
2018-06-14 05:10:00,5121
2018-06-14 05:11:00,4968
2018-06-14 05:12:00,4935
2018-06-14 05:13:00,5187
2018-06-14 05:14:00,5035
2018-06-14 05:15:00,4926
2018-06-14 05:16:00,4792
2018-06-14 05:17:00,4713
2018-06-14 05:18:00,4744
2018-06-14 05:19:00,4801
2018-06-14 05:20:00,4817
2018-06-14 05:21:00,4553
2018-06-14 05:22:00,4484
2018-06-14 05:23:00,4506
2018-06-14 05:24:00,4368
2018-06-14 05:25:00,4636
2018-06-14 05:26:00,4645
2018-06-14 05:27:00,4743
2018-06-14 05:28:00,4654
2018-06-14 05:29:00,4716
2018-06-14 05:30:00,4549
2018-06-14 05:31:00,4359
2018-06-14 05:32:00,4402
2018-06-14 05:33:00,4419
2018-06-14 05:34:00,4398
2018-06-14 05:35:00,4171
2018-06-14 05:36:00,4165
2018-06-14 05:37:00,4011
2018-06-14 05:38:00,4191
2018-06-14 05:39:00,4381
2018-06-14 05:40:00,4317
2018-06-14 05:41:00,4348
2018-06-14 05:42:00,4159
2018-06-14 05:43:00,4171
2018-06-14 05:44:00,4227
2018-06-14 05:45:00,4235
2018-06-14 05:46:00,4052
2018-06-14 05:47:00,4024
2018-06-14 05:48:00,3940
2018-06-14 05:49:00,3859
2018-06-14 05:50:00,3891
2018-06-14 05:51:00,3770
2018-06-14 05:52:00,3780
2018-06-14 05:53:00,3748
2018-06-14 05:54:00,3749
2018-06-14 05:55:00,3654
2018-06-14 05:56:00,3741
2018-06-14 05:57:00,3822
2018-06-14 05:58:00,3821
2018-06-14 05:59:00,3598
2018-06-14 06:00:00,3923
2018-06-14 06:01:00,3716
2018-06-14 06:02:00,3547
2018-06-14 06:03:00,3702
2018-06-14 06:04:00,3651
2018-06-14 06:05:00,3558
2018-06-14 06:06:00,3345
2018-06-14 06:07:00,3467
2018-06-14 06:08:00,3357
2018-06-14 06:09:00,3551
2018-06-14 06:10:00,3526
2018-06-14 06:11:00,3460
2018-06-14 06:12:00,3417
2018-06-14 06:13:00,3471
2018-06-14 06:14:00,3482
2018-06-14 06:15:00,3553
2018-06-14 06:16:00,3446
2018-06-14 06:17:00,3373
2018-06-14 06:18:00,3366
2018-06-14 06:19:00,3284
2018-06-14 06:20:00,3390
2018-06-14 06:21:00,3277
2018-06-14 06:22:00,3223
2018-06-14 06:23:00,3040
2018-06-14 06:24:00,3163
2018-06-14 06:25:00,3062
2018-06-14 06:26:00,3168
2018-06-14 06:27:00,3026
2018-06-14 06:28:00,3263
2018-06-14 06:29:00,3189
2018-06-14 06:30:00,3106
2018-06-14 06:31:00,3082
2018-06-14 06:32:00,3061
2018-06-14 06:33:00,2965
2018-06-14 06:34:00,3160
2018-06-14 06:35:00,3071
2018-06-14 06:36:00,2899
2018-06-14 06:37:00,2975
2018-06-14 06:38:00,2868
2018-06-14 06:39:00,2959
2018-06-14 06:40:00,3143
2018-06-14 06:41:00,2751
2018-06-14 06:42:00,2885
2018-06-14 06:43:00,3030
2018-06-14 06:44:00,2901
2018-06-14 06:45:00,2876
2018-06-14 06:46:00,2672
2018-06-14 06:47:00,2904
2018-06-14 06:48:00,2850
2018-06-14 06:49:00,2861
2018-06-14 06:50:00,2808
2018-06-14 06:51:00,2736
2018-06-14 06:52:00,2655
2018-06-14 06:53:00,2664
2018-06-14 06:54:00,2609
2018-06-14 06:55:00,2616
2018-06-14 06:56:00,2538
2018-06-14 06:57:00,2552
2018-06-14 06:58:00,2791
2018-06-14 06:59:00,2728
2018-06-14 07:00:00,2684
2018-06-14 07:01:00,2700
2018-06-14 07:02:00,2520
2018-06-14 07:03:00,2683
2018-06-14 07:04:00,2642
2018-06-14 07:05:00,2603
2018-06-14 07:06:00,2463
2018-06-14 07:07:00,2305
2018-06-14 07:08:00,2379
2018-06-14 07:09:00,2415
2018-06-14 07:10:00,2573
2018-06-14 07:11:00,2446
2018-06-14 07:12:00,2470
2018-06-14 07:13:00,2533
2018-06-14 07:14:00,2497
2018-06-14 07:15:00,2407
2018-06-14 07:16:00,2405
2018-06-14 07:17:00,2472
2018-06-14 07:18:00,2421
2018-06-14 07:19:00,2460
2018-06-14 07:20:00,2578
2018-06-14 07:21:00,2389
2018-06-14 07:22:00,2245
2018-06-14 07:23:00,2274
2018-06-14 07:24:00,2300
2018-06-14 07:25:00,2181
2018-06-14 07:26:00,2255
2018-06-14 07:27:00,2183
2018-06-14 07:28:00,2434
2018-06-14 07:29:00,2474
2018-06-14 07:30:00,2417
2018-06-14 07:31:00,2360
2018-06-14 07:32:00,2341
2018-06-14 07:33:00,2382
2018-06-14 07:34:00,2304
2018-06-14 07:35:00,2215
2018-06-14 07:36:00,2102
2018-06-14 07:37:00,1996
2018-06-14 07:38:00,2116
2018-06-14 07:39:00,2139
2018-06-14 07:40:00,2289
2018-06-14 07:41:00,2183
2018-06-14 07:42:00,2047
2018-06-14 07:43:00,2291
2018-06-14 07:44:00,2143
2018-06-14 07:45:00,2156
2018-06-14 07:46:00,2181
2018-06-14 07:47:00,2096
2018-06-14 07:48:00,2226
2018-06-14 07:49:00,2170
2018-06-14 07:50:00,2024
2018-06-14 07:51:00,1989
2018-06-14 07:52:00,2081
2018-06-14 07:53:00,2042
2018-06-14 07:54:00,1998
2018-06-14 07:55:00,1960
2018-06-14 07:56:00,1921
2018-06-14 07:57:00,1919
2018-06-14 07:58:00,2000
2018-06-14 07:59:00,2122
2018-06-14 08:00:00,2042
2018-06-14 08:01:00,2248
2018-06-14 08:02:00,2089
2018-06-14 08:03:00,2049
2018-06-14 08:04:00,2031
2018-06-14 08:05:00,2062
2018-06-14 08:06:00,1932
2018-06-14 08:07:00,1888
2018-06-14 08:08:00,1841
2018-06-14 08:09:00,1916
2018-06-14 08:10:00,2102
2018-06-14 08:11:00,1960
2018-06-14 08:12:00,1948
2018-06-14 08:13:00,1944
2018-06-14 08:14:00,1937
2018-06-14 08:15:00,1949
2018-06-14 08:16:00,1957
2018-06-14 08:17:00,1958
2018-06-14 08:18:00,1987
2018-06-14 08:19:00,1969
2018-06-14 08:20:00,2050
2018-06-14 08:21:00,1985
2018-06-14 08:22:00,1860
2018-06-14 08:23:00,1933
2018-06-14 08:24:00,1883
2018-06-14 08:25:00,1775
2018-06-14 08:26:00,1882
2018-06-14 08:27:00,1820
2018-06-14 08:28:00,1873
2018-06-14 08:29:00,1930
2018-06-14 08:30:00,2050
2018-06-14 08:31:00,1949
2018-06-14 08:32:00,1972
2018-06-14 08:33:00,1862
2018-06-14 08:34:00,1922
2018-06-14 08:35:00,1927
2018-06-14 08:36:00,1866
2018-06-14 08:37:00,1869
2018-06-14 08:38:00,1857
2018-06-14 08:39:00,1873
2018-06-14 08:40:00,2003
2018-06-14 08:41:00,1904
2018-06-14 08:42:00,1962
2018-06-14 08:43:00,1997
2018-06-14 08:44:00,2027
2018-06-14 08:45:00,1916
2018-06-14 08:46:00,1941
2018-06-14 08:47:00,1950
2018-06-14 08:48:00,1886
2018-06-14 08:49:00,1941
2018-06-14 08:50:00,1951
2018-06-14 08:51:00,1905
2018-06-14 08:52:00,1960
2018-06-14 08:53:00,1941
2018-06-14 08:54:00,1797
2018-06-14 08:55:00,1768
2018-06-14 08:56:00,1741
2018-06-14 08:57:00,1826
2018-06-14 08:58:00,1931
2018-06-14 08:59:00,1996
2018-06-14 09:00:00,2109
2018-06-14 09:01:00,2107
2018-06-14 09:02:00,2186
2018-06-14 09:03:00,2010
2018-06-14 09:04:00,2042
2018-06-14 09:05:00,1884
2018-06-14 09:06:00,1825
2018-06-14 09:07:00,1850
2018-06-14 09:08:00,1821
2018-06-14 09:09:00,1855
2018-06-14 09:10:00,1994
2018-06-14 09:11:00,1823
2018-06-14 09:12:00,1857
2018-06-14 09:13:00,1959
2018-06-14 09:14:00,1910
2018-06-14 09:15:00,1981
2018-06-14 09:16:00,1906
2018-06-14 09:17:00,1875
2018-06-14 09:18:00,1978
2018-06-14 09:19:00,1968
2018-06-14 09:20:00,2076
2018-06-14 09:21:00,2014
2018-06-14 09:22:00,1953
2018-06-14 09:23:00,1937
2018-06-14 09:24:00,1759
2018-06-14 09:25:00,1838
2018-06-14 09:26:00,1900
2018-06-14 09:27:00,2011
2018-06-14 09:28:00,2094
2018-06-14 09:29:00,2058
2018-06-14 09:30:00,2205
2018-06-14 09:31:00,2184
2018-06-14 09:32:00,2183
2018-06-14 09:33:00,2174
2018-06-14 09:34:00,2104
2018-06-14 09:35:00,2060
2018-06-14 09:36:00,2036
2018-06-14 09:37:00,2093
2018-06-14 09:38:00,2152
2018-06-14 09:39:00,2022
2018-06-14 09:40:00,2260
2018-06-14 09:41:00,2160
2018-06-14 09:42:00,2079
2018-06-14 09:43:00,2226
2018-06-14 09:44:00,2233
2018-06-14 09:45:00,2325
2018-06-14 09:46:00,2350
2018-06-14 09:47:00,2246
2018-06-14 09:48:00,2235
2018-06-14 09:49:00,2275
2018-06-14 09:50:00,2263
2018-06-14 09:51:00,2329
2018-06-14 09:52:00,2186
2018-06-14 09:53:00,2255
2018-06-14 09:54:00,2213
2018-06-14 09:55:00,2222
2018-06-14 09:56:00,2342
2018-06-14 09:57:00,2312
2018-06-14 09:58:00,2361
2018-06-14 09:59:00,2403
2018-06-14 10:00:00,2542
2018-06-14 10:01:00,2592
2018-06-14 10:02:00,2559
2018-06-14 10:03:00,2459
2018-06-14 10:04:00,2500
2018-06-14 10:05:00,2341
2018-06-14 10:06:00,2280
2018-06-14 10:07:00,2415
2018-06-14 10:08:00,2393
2018-06-14 10:09:00,2445
2018-06-14 10:10:00,2617
2018-06-14 10:11:00,2535
2018-06-14 10:12:00,2490
2018-06-14 10:13:00,2585
2018-06-14 10:14:00,2730
2018-06-14 10:15:00,2726
2018-06-14 10:16:00,2703
2018-06-14 10:17:00,2815
2018-06-14 10:18:00,2799
2018-06-14 10:19:00,2819
2018-06-14 10:20:00,2889
2018-06-14 10:21:00,2849
2018-06-14 10:22:00,2945
2018-06-14 10:23:00,3156
2018-06-14 10:24:00,2991
2018-06-14 10:25:00,2891
2018-06-14 10:26:00,3590
2018-06-14 10:27:00,3710
2018-06-14 10:28:00,3262
2018-06-14 10:29:00,3295
2018-06-14 10:30:00,3430
2018-06-14 10:31:00,3106
2018-06-14 10:32:00,3183
2018-06-14 10:33:00,3787
2018-06-14 10:34:00,3861
2018-06-14 10:35:00,3449
2018-06-14 10:36:00,3302
2018-06-14 10:37:00,3241
2018-06-14 10:38:00,3003
2018-06-14 10:39:00,3127
2018-06-14 10:40:00,3554
2018-06-14 10:41:00,3303
2018-06-14 10:42:00,3304
2018-06-14 10:43:00,3410
2018-06-14 10:44:00,3415
2018-06-14 10:45:00,3341
2018-06-14 10:46:00,3364
2018-06-14 10:47:00,3251
2018-06-14 10:48:00,3343
2018-06-14 10:49:00,3437
2018-06-14 10:50:00,3365
2018-06-14 10:51:00,3433
2018-06-14 10:52:00,3417
2018-06-14 10:53:00,3342
2018-06-14 10:54:00,3299
2018-06-14 10:55:00,3244
2018-06-14 10:56:00,3343
2018-06-14 10:57:00,3382
2018-06-14 10:58:00,3674
2018-06-14 10:59:00,3644
2018-06-14 11:00:00,3760
2018-06-14 11:01:00,3752
2018-06-14 11:02:00,3663
2018-06-14 11:03:00,3560
2018-06-14 11:04:00,3599
2018-06-14 11:05:00,3621
2018-06-14 11:06:00,3463
2018-06-14 11:07:00,3583
2018-06-14 11:08:00,3558
2018-06-14 11:09:00,3732
2018-06-14 11:10:00,3758
2018-06-14 11:11:00,3788
2018-06-14 11:12:00,3713
2018-06-14 11:13:00,3915
2018-06-14 11:14:00,3877
2018-06-14 11:15:00,3951
2018-06-14 11:16:00,3957
2018-06-14 11:17:00,4082
2018-06-14 11:18:00,3949
2018-06-14 11:19:00,4197
2018-06-14 11:20:00,4055
2018-06-14 11:21:00,4011
2018-06-14 11:22:00,4265
2018-06-14 11:23:00,4125
2018-06-14 11:24:00,4182
2018-06-14 11:25:00,4135
2018-06-14 11:26:00,4124
2018-06-14 11:27:00,4133
2018-06-14 11:28:00,4300
2018-06-14 11:29:00,4316
2018-06-14 11:30:00,4476
2018-06-14 11:31:00,4559
2018-06-14 11:32:00,4457
2018-06-14 11:33:00,4393
2018-06-14 11:34:00,4323
2018-06-14 11:35:00,4444
2018-06-14 11:36:00,4411
2018-06-14 11:37:00,4419
2018-06-14 11:38:00,4397
2018-06-14 11:39:00,4440
2018-06-14 11:40:00,4605
2018-06-14 11:41:00,4585
2018-06-14 11:42:00,4577
2018-06-14 11:43:00,4696
2018-06-14 11:44:00,4680
2018-06-14 11:45:00,4770
2018-06-14 11:46:00,4884
2018-06-14 11:47:00,4840
2018-06-14 11:48:00,4930
2018-06-14 11:49:00,4961
2018-06-14 11:50:00,4922
2018-06-14 11:51:00,4917
2018-06-14 11:52:00,4993
2018-06-14 11:53:00,4970
2018-06-14 11:54:00,4986
2018-06-14 11:55:00,4940
2018-06-14 11:56:00,5064
2018-06-14 11:57:00,5043
2018-06-14 11:58:00,5231
2018-06-14 11:59:00,5396
2018-06-14 12:00:00,5325
2018-06-14 12:01:00,5360
2018-06-14 12:02:00,5235
2018-06-14 12:03:00,5262
2018-06-14 12:04:00,5265
2018-06-14 12:05:00,5214
2018-06-14 12:06:00,5304
2018-06-14 12:07:00,5221
